ts_kst,parking_id,cell_cnt,park_count,occ,temperature,humidity,precipitation,wind_speed,is_rain
2026-08-31 05:11:35+09:00,101,54,54,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,82,134,23,17.16417910447761,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,81,42,28,66.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,163,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,107,173,173,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,164,19,19,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,182,14,2,14.285714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,166,30,30,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,57,30,22,73.33333333333333,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,521,95,41,43.15789473684211,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,461,20,1,5.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,441,35,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,421,56,15,26.785714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,401,31,20,64.51612903225806,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,301,48,44,91.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,262,23,23,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,261,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,241,18,18,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,201,46,37,80.43478260869566,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,183,20,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,181,125,78,62.4,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,172,139,139,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,171,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,170,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,169,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,168,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,167,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,165,5,5,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,56,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,522,173,95,54.91329479768786,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,53,62,62,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,23,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,22,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,21,76,7,9.210526315789473,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,20,170,149,87.6470588235294,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,19,101,101,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,18,56,1,1.7857142857142856,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,17,109,36,33.02752293577982,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,16,793,629,79.31904161412359,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,15,74,18,24.324324324324326,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,14,43,43,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,13,46,11,23.91304347826087,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,12,44,27,61.36363636363637,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,11,99,71,71.71717171717171,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,10,182,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,9,168,147,87.5,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,8,149,122,81.87919463087249,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,7,40,40,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,6,87,87,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,3,88,88,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,24,96,77,80.20833333333334,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,25,118,48,40.67796610169492,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,55,27,25,92.5925925925926,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,27,203,117,57.635467980295566,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,26,44,42,95.45454545454545,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,52,55,55,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,48,24,24,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,47,88,38,43.18181818181818,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,46,161,99,61.49068322981367,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,45,71,60,84.50704225352112,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,41,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,40,30,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,39,133,53,39.849624060150376,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,42,44,25,56.81818181818182,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,37,238,2,0.8403361344537815,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,36,94,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,35,49,22,44.89795918367347,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,28,92,25,27.173913043478258,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,34,163,97,59.50920245398773,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,33,61,15,24.59016393442623,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,31,170,154,90.58823529411765,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,30,57,41,71.9298245614035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,29,54,26,48.148148148148145,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,38,194,124,63.91752577319587,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,110,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,111,12,1,8.333333333333332,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,112,75,69,92.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,162,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,122,62,52,83.87096774193549,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,161,17,17,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,109,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,121,64,42,65.625,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,108,119,118,99.15966386554622,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,61,32,27,84.375,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,106,34,34,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,105,27,27,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,104,58,38,65.51724137931035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,103,51,51,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,102,57,57,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,101,54,54,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,82,134,22,16.417910447761194,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,81,42,28,66.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,163,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,107,173,173,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,164,19,19,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,182,14,2,14.285714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,166,30,30,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,57,30,22,73.33333333333333,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,521,95,42,44.21052631578947,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,461,20,1,5.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,441,35,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,421,56,14,25.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,401,31,20,64.51612903225806,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,301,48,44,91.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,262,23,23,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,261,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,241,18,18,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,201,46,37,80.43478260869566,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,183,20,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,181,125,78,62.4,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,172,139,139,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,171,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,170,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,169,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,168,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,167,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,165,5,5,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,522,173,95,54.91329479768786,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,56,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,53,62,62,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,23,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,22,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,21,76,7,9.210526315789473,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,20,170,149,87.6470588235294,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,19,101,101,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,18,56,1,1.7857142857142856,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,17,109,36,33.02752293577982,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,16,793,629,79.31904161412359,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,14,43,43,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,13,46,9,19.565217391304348,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,12,44,28,63.63636363636363,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,11,99,71,71.71717171717171,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,10,182,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,9,168,148,88.09523809523809,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,8,149,122,81.87919463087249,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,7,40,40,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,6,87,87,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,3,88,88,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,55,27,25,92.5925925925926,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,24,96,77,80.20833333333334,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,25,118,48,40.67796610169492,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,15,74,18,24.324324324324326,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,27,203,119,58.620689655172406,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,26,44,42,95.45454545454545,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,48,24,24,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,47,88,38,43.18181818181818,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,46,161,99,61.49068322981367,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,45,71,60,84.50704225352112,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,42,44,25,56.81818181818182,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,41,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,40,30,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,39,133,53,39.849624060150376,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,38,194,124,63.91752577319587,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,52,55,55,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,36,94,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,35,49,22,44.89795918367347,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,34,163,98,60.122699386503065,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,33,61,15,24.59016393442623,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,31,170,153,90.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,30,57,41,71.9298245614035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,29,54,26,48.148148148148145,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,28,92,25,27.173913043478258,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:16:34+09:00,37,238,3,1.2605042016806722,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,164,19,19,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,111,12,1,8.333333333333332,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,112,75,69,92.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,121,64,41,64.0625,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,163,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,161,17,17,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,162,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,110,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,122,62,52,83.87096774193549,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,109,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,104,58,38,65.51724137931035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,107,173,173,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,106,34,34,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,105,27,27,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,103,51,51,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,102,57,57,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,101,54,54,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,82,134,23,17.16417910447761,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,81,42,28,66.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,108,119,118,99.15966386554622,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,165,5,5,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,61,32,27,84.375,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,167,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,522,173,95,54.91329479768786,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,521,95,44,46.31578947368421,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,461,20,1,5.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,441,35,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,421,56,14,25.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,401,31,20,64.51612903225806,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,301,48,44,91.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,262,23,23,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,261,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,241,18,18,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,201,46,35,76.08695652173914,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,183,20,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,182,14,2,14.285714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,181,125,78,62.4,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,172,139,139,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,171,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,170,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,169,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,168,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,166,30,30,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,57,30,22,73.33333333333333,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,26,44,42,95.45454545454545,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,55,27,25,92.5925925925926,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,24,96,78,81.25,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,23,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,22,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,21,76,8,10.526315789473683,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,20,170,149,87.6470588235294,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,19,101,101,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,18,56,2,3.571428571428571,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,17,109,36,33.02752293577982,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,16,793,628,79.19293820933166,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,15,74,18,24.324324324324326,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,14,43,43,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,13,46,9,19.565217391304348,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,12,44,28,63.63636363636363,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,11,99,71,71.71717171717171,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,10,182,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,9,168,148,88.09523809523809,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,8,149,121,81.20805369127517,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,7,40,40,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,6,87,87,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,25,118,48,40.67796610169492,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,56,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,3,88,88,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,28,92,25,27.173913043478258,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,27,203,119,58.620689655172406,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,53,62,62,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,52,55,55,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,48,24,24,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,47,88,38,43.18181818181818,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,46,161,99,61.49068322981367,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,42,44,25,56.81818181818182,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,41,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,40,30,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,45,71,60,84.50704225352112,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,38,194,125,64.43298969072166,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,37,238,4,1.680672268907563,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,36,94,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,29,54,25,46.2962962962963,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,35,49,22,44.89795918367347,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,34,163,97,59.50920245398773,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,33,61,15,24.59016393442623,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,31,170,153,90.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,30,57,41,71.9298245614035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:21:33+09:00,39,133,53,39.849624060150376,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,111,12,1,8.333333333333332,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,112,75,70,93.33333333333333,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,121,64,41,64.0625,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,163,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,161,17,17,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,162,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,110,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,122,62,52,83.87096774193549,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,109,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,81,42,28,66.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,107,173,173,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,106,34,34,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,105,27,27,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,104,58,38,65.51724137931035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,103,51,51,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,102,57,57,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,101,54,54,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,82,134,23,17.16417910447761,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,164,19,19,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,108,119,118,99.15966386554622,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,165,5,5,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,183,20,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,167,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,61,32,27,84.375,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,522,173,95,54.91329479768786,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,521,95,44,46.31578947368421,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,461,20,1,5.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,441,35,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,421,56,15,26.785714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,401,31,20,64.51612903225806,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,301,48,44,91.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,262,23,23,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:26:34+09:00,261,12,12,100.0,23.418001,97.0,3.0,7.653705,1
